Order_ID,Date,Brand,Category,Subcategory,Price_USD,Discount_%,Units_Sold,Revenue_USD,Rating,Num_Reviews,Region,Country,Sales_Channel,Customer_Gender,Customer_Age_Group,Customer_Skin_Type
ORD01735,2024-11-04,Sugar Cosmetics,Bath & Body,Soap,33.72,5,82,2765.04,3.4,13,North,UAE,Online,Unisex,20-29,Normal
ORD01736,2023-03-06,MAC,Skincare,Serum,84.67,25,18,1524.06,3.8,3,South,USA,In-Store,Unisex,20-29,Sensitive
ORD01737,2023-11-30,L'Oreal,Bath & Body,Body Wash,113.92,0,50,5696.0,3.5,8,South,USA,Online,Unisex,40-49,Dry
ORD01738,2024-11-04,Revlon,Skincare,Serum,5.81,0,96,557.76,3.7,15,East,USA,Online,Female,20-29,Combination
ORD01739,2024-07-07,Himalaya,Haircare,Conditioner,36.41,5,23,837.43,3.1,6,East,Germany,In-Store,Male,40-49,Oily
ORD01740,2024-05-19,The Body Shop,Fragrance,Body Mist,54.32,5,104,5649.28,3.8,19,South,UAE,In-Store,Female,13-19,Sensitive
ORD01741,2024-08-14,Lakme,Haircare,Hair Oil,30.02,25,58,1741.16,5.0,14,Central,India,Online,Male,50+,Sensitive
ORD01742,2024-08-07,MAC,Fragrance,Perfume,28.16,0,93,2618.88,4.4,8,West,India,Online,Female,30-39,Dry
ORD01743,2024-05-24,Nivea,Bath & Body,Soap,3.31,0,5,16.55,3.6,0,South,UAE,In-Store,Female,50+,Sensitive
ORD01744,2023-06-02,MAC,Bath & Body,Body Wash,103.58,0,24,2485.92,3.6,4,North,USA,In-Store,Male,13-19,Sensitive
ORD01745,2023-02-15,L'Oreal,Makeup,Foundation,28.16,10,25,704.0,3.7,6,Central,UAE,In-Store,Unisex,50+,Sensitive
ORD01746,2024-12-01,Revlon,Bath & Body,Soap,57.09,5,99,5651.91,4.5,28,East,Germany,In-Store,Female,20-29,Sensitive
ORD01747,2023-07-26,L'Oreal,Fragrance,Perfume,99.06,0,31,3070.86,3.7,2,East,UK,Online,Male,13-19,Sensitive
ORD01748,2024-04-16,Maybelline,Bath & Body,Hand Cream,90.53,0,132,11949.96,3.9,26,East,USA,Online,Unisex,50+,Oily
ORD01749,2023-06-21,Himalaya,Skincare,Sunscreen,83.3,15,17,1416.1,4.5,4,North,India,In-Store,Female,40-49,Combination
ORD01750,2024-09-18,L'Oreal,Bath & Body,Body Wash,38.89,5,25,972.25,3.8,6,North,Germany,In-Store,Male,13-19,Dry
ORD01751,2024-09-15,Maybelline,Bath & Body,Soap,28.93,0,22,636.46,3.5,2,South,UAE,Online,Unisex,20-29,Dry
ORD01752,2023-05-01,MAC,Skincare,Sunscreen,70.34,25,41,2883.94,4.2,9,West,UAE,Online,Female,13-19,Sensitive
ORD01753,2024-01-27,Maybelline,Skincare,Moisturizer,118.37,20,74,8759.38,3.6,6,North,USA,Online,Female,13-19,Sensitive
ORD01754,2023-12-18,MAC,Skincare,Serum,52.3,25,43,2248.9,4.9,12,South,USA,Online,Female,30-39,Sensitive
ORD01755,2023-12-12,Sugar Cosmetics,Makeup,Eyeliner,49.7,5,10,497.0,4.8,2,Central,India,Online,Male,30-39,Sensitive
ORD01756,2023-06-30,Lakme,Skincare,Sunscreen,112.73,0,136,15331.28,4.1,13,North,UK,Online,Unisex,40-49,Sensitive
ORD01757,2024-08-13,L'Oreal,Makeup,Mascara,61.75,15,37,2284.75,4.0,6,South,USA,In-Store,Male,20-29,Oily
ORD01758,2023-12-25,Revlon,Bath & Body,Body Wash,70.06,20,58,4063.48,4.4,16,North,India,Online,Unisex,50+,Sensitive
ORD01759,2024-05-23,Himalaya,Haircare,Conditioner,94.83,0,37,3508.71,3.8,7,North,USA,In-Store,Female,20-29,Combination
ORD01760,2024-07-16,Revlon,Makeup,Eyeliner,95.39,15,83,7917.37,4.8,15,Central,UK,In-Store,Male,20-29,Dry
ORD01761,2023-06-09,Maybelline,Skincare,Face Wash,16.23,0,32,519.36,4.4,9,South,UAE,Online,Male,13-19,Combination
ORD01762,2023-08-25,The Body Shop,Bath & Body,Body Wash,84.53,25,21,1775.13,5.0,2,East,India,Online,Unisex,50+,Oily
ORD01763,2024-03-17,Maybelline,Fragrance,Body Mist,77.46,20,88,6816.48,4.7,15,Central,India,In-Store,Female,20-29,Dry
ORD01764,2023-12-17,Maybelline,Haircare,Hair Mask,95.62,15,233,22279.46,3.0,50,East,USA,Online,Female,30-39,Oily
ORD01765,2023-01-18,Maybelline,Makeup,Lipstick,50.89,15,89,4529.21,3.5,23,West,UAE,In-Store,Male,40-49,Combination
ORD01766,2024-03-29,Revlon,Bath & Body,Body Lotion,119.02,15,102,12140.04,3.4,15,East,UK,In-Store,Female,20-29,Combination
ORD01767,2023-09-15,MAC,Fragrance,Perfume,102.21,25,112,11447.52,2.9,23,West,India,Online,Female,50+,Oily
ORD01768,2023-02-09,Maybelline,Skincare,Face Mask,116.83,5,54,6308.82,3.6,9,North,UAE,Online,Female,40-49,Normal
ORD01769,2023-06-15,The Body Shop,Haircare,Shampoo,12.19,20,6,73.14,4.4,1,Central,India,Online,Unisex,13-19,Combination
ORD01770,2024-08-29,MAC,Fragrance,Perfume,64.03,0,13,832.39,3.8,1,North,UK,Online,Male,13-19,Dry
ORD01771,2024-04-08,Sugar Cosmetics,Bath & Body,Body Lotion,36.47,0,8,291.76,4.1,1,South,India,In-Store,Unisex,20-29,Combination
ORD01772,2024-01-05,Lakme,Skincare,Moisturizer,13.4,10,44,589.6,3.7,8,West,UK,Online,Male,20-29,Oily
ORD01773,2024-08-01,L'Oreal,Makeup,Lipstick,52.48,20,97,5090.56,4.4,24,South,UK,In-Store,Male,40-49,Normal
ORD01774,2023-01-31,The Body Shop,Bath & Body,Hand Cream,24.53,5,63,1545.39,3.7,15,North,Germany,Online,Male,20-29,Dry
ORD01775,2024-03-26,MAC,Bath & Body,Soap,87.11,10,59,5139.49,4.2,12,West,UAE,In-Store,Female,13-19,Combination
ORD01776,2023-09-04,Nivea,Bath & Body,Body Lotion,100.22,0,31,3106.82,4.0,2,West,India,Online,Female,30-39,Normal
ORD01777,2023-11-15,Maybelline,Fragrance,Deodorant,68.33,15,41,2801.53,4.7,2,Central,India,Online,Female,13-19,Normal
ORD01778,2023-05-08,The Body Shop,Bath & Body,Soap,22.72,10,37,840.64,4.4,2,North,India,In-Store,Unisex,20-29,Sensitive
ORD01779,2024-10-08,Himalaya,Bath & Body,Body Lotion,73.95,10,40,2958.0,3.0,10,Central,India,In-Store,Female,13-19,Combination
ORD01780,2024-09-17,Lakme,Makeup,Lipstick,73.78,0,33,2434.74,3.5,5,Central,UK,In-Store,Male,50+,Sensitive
ORD01781,2024-10-25,Nykaa,Fragrance,Body Mist,119.94,0,52,6236.88,3.9,2,South,UAE,In-Store,Unisex,13-19,Normal
ORD01782,2023-10-27,Nivea,Fragrance,Body Mist,38.51,0,38,1463.38,5.0,10,West,UAE,Online,Female,20-29,Normal
ORD01783,2024-05-06,The Body Shop,Haircare,Shampoo,90.66,10,39,3535.74,3.2,4,South,USA,Online,Male,40-49,Dry
ORD01784,2024-09-01,Himalaya,Makeup,Blush,41.71,10,97,4045.87,2.3,17,Central,Germany,Online,Unisex,40-49,Oily
ORD01785,2024-03-17,MAC,Skincare,Face Wash,81.71,0,74,6046.54,3.6,10,North,USA,In-Store,Female,50+,Normal
ORD01786,2023-04-02,Maybelline,Bath & Body,Body Wash,89.79,20,32,2873.28,3.3,6,North,USA,Online,Unisex,30-39,Oily
ORD01787,2024-01-14,Nykaa,Bath & Body,Body Lotion,69.77,25,83,5790.91,3.7,15,South,India,Online,Male,13-19,Sensitive
ORD01788,2023-02-01,Nivea,Bath & Body,Hand Cream,86.71,0,277,24018.67,3.7,18,Central,UAE,In-Store,Male,50+,Dry
ORD01789,2023-12-31,The Body Shop,Makeup,Lipstick,117.2,5,67,7852.4,3.9,6,Central,UAE,In-Store,Male,13-19,Sensitive
ORD01790,2023-09-23,L'Oreal,Makeup,Lipstick,59.79,0,27,1614.33,4.1,3,West,UAE,In-Store,Male,13-19,Dry
ORD01791,2023-03-29,Himalaya,Makeup,Eyeliner,73.59,10,70,5151.3,2.9,8,Central,UAE,Online,Unisex,13-19,Dry
ORD01792,2023-10-04,Himalaya,Bath & Body,Soap,6.91,0,78,538.98,2.8,13,Central,UAE,Online,Male,40-49,Sensitive
ORD01793,2023-10-01,L'Oreal,Fragrance,Body Mist,98.79,0,31,3062.49,3.9,3,Central,UK,Online,Unisex,13-19,Combination
ORD01794,2023-04-26,Sugar Cosmetics,Skincare,Face Mask,46.72,15,75,3504.0,4.2,12,West,India,In-Store,Unisex,20-29,Dry
ORD01795,2024-07-25,Nivea,Fragrance,Deodorant,104.29,5,16,1668.64,4.8,3,East,UAE,In-Store,Female,40-49,Sensitive
ORD01796,2024-10-17,Lakme,Fragrance,Perfume,106.67,0,81,8640.27,3.9,14,Central,UAE,In-Store,Unisex,40-49,Normal
ORD01797,2024-09-18,Lakme,Bath & Body,Body Wash,4.65,20,74,344.1,3.8,8,North,UK,In-Store,Unisex,30-39,Dry
ORD01798,2023-06-06,L'Oreal,Skincare,Serum,23.71,15,41,972.11,3.6,11,North,UAE,Online,Female,30-39,Sensitive
ORD01799,2024-07-09,Lakme,Makeup,Eyeliner,107.46,0,70,7522.2,4.2,9,North,Germany,Online,Male,50+,Normal
ORD01800,2023-02-12,Himalaya,Bath & Body,Body Wash,107.56,20,84,9035.04,3.5,23,South,UK,In-Store,Male,20-29,Sensitive
ORD01801,2023-03-11,Himalaya,Fragrance,Body Mist,19.47,20,55,1070.85,4.9,11,North,Germany,Online,Female,30-39,Oily
ORD01802,2023-09-12,Himalaya,Makeup,Lipstick,30.16,15,64,1930.24,3.9,17,Central,USA,Online,Unisex,40-49,Oily
ORD01803,2024-02-22,The Body Shop,Makeup,Foundation,50.95,0,123,6266.85,2.4,29,East,USA,Online,Female,30-39,Combination
ORD01804,2023-12-07,Sugar Cosmetics,Bath & Body,Body Lotion,64.63,0,16,1034.08,3.1,1,South,UK,In-Store,Male,40-49,Dry
ORD01805,2023-04-10,Himalaya,Haircare,Shampoo,79.5,20,69,5485.5,4.0,18,East,India,Online,Unisex,30-39,Combination
ORD01806,2024-02-16,Sugar Cosmetics,Skincare,Face Mask,112.55,0,145,16319.75,3.2,42,West,UAE,Online,Unisex,20-29,Combination
ORD01807,2024-07-08,Nivea,Bath & Body,Body Lotion,35.07,0,98,3436.86,3.6,28,West,UAE,Online,Female,30-39,Oily
ORD01808,2024-06-13,Sugar Cosmetics,Fragrance,Deodorant,71.85,0,46,3305.1,4.0,2,South,UK,Online,Male,40-49,Combination
ORD01809,2024-11-10,Himalaya,Bath & Body,Soap,74.64,5,188,14032.32,4.9,20,Central,UAE,In-Store,Male,50+,Normal
ORD01810,2023-12-02,Maybelline,Bath & Body,Hand Cream,28.89,15,33,953.37,4.6,8,Central,UK,In-Store,Unisex,13-19,Oily
ORD01811,2024-09-05,MAC,Skincare,Face Mask,47.79,0,36,1720.44,3.4,3,North,UAE,In-Store,Female,40-49,Oily
ORD01812,2024-04-30,Maybelline,Haircare,Shampoo,116.74,0,88,10273.12,3.4,10,West,India,Online,Unisex,50+,Sensitive
ORD01813,2023-11-18,Sugar Cosmetics,Fragrance,Perfume,62.89,5,83,5219.87,3.7,4,West,USA,Online,Unisex,50+,Combination
ORD01814,2023-02-27,Himalaya,Haircare,Hair Oil,85.42,20,26,2220.92,4.1,1,West,India,Online,Female,50+,Sensitive
ORD01815,2024-06-27,Lakme,Haircare,Conditioner,91.25,10,23,2098.75,4.3,5,South,India,In-Store,Male,40-49,Combination
ORD01816,2024-05-24,Sugar Cosmetics,Bath & Body,Soap,11.54,20,39,450.06,4.7,7,North,UK,In-Store,Male,20-29,Oily
ORD01817,2024-01-08,Sugar Cosmetics,Haircare,Hair Oil,82.77,25,49,4055.73,4.4,8,West,UK,Online,Unisex,40-49,Combination
ORD01818,2024-06-02,Nykaa,Haircare,Conditioner,7.62,0,14,106.68,4.2,2,West,USA,Online,Male,30-39,Normal
ORD01819,2024-03-04,MAC,Fragrance,Perfume,67.75,15,24,1626.0,4.5,3,East,India,Online,Male,30-39,Sensitive
ORD01820,2023-02-24,Nykaa,Bath & Body,Hand Cream,76.12,0,47,3577.64,4.1,12,West,USA,Online,Female,20-29,Dry
ORD01821,2024-03-14,The Body Shop,Haircare,Conditioner,48.79,25,133,6489.07,3.5,8,West,UK,In-Store,Female,30-39,Sensitive
ORD01822,2023-04-17,L'Oreal,Skincare,Serum,96.08,0,21,2017.68,3.6,5,South,UK,Online,Female,30-39,Sensitive
ORD01823,2024-10-16,Nivea,Haircare,Hair Mask,100.57,20,26,2614.82,3.7,3,North,India,Online,Female,40-49,Sensitive
ORD01824,2024-05-21,The Body Shop,Bath & Body,Soap,110.11,0,206,22682.66,2.9,35,South,India,Online,Unisex,50+,Combination
ORD01825,2024-04-01,Lakme,Fragrance,Perfume,56.54,0,21,1187.34,4.0,2,West,UK,Online,Unisex,40-49,Oily
ORD01826,2023-02-24,MAC,Makeup,Lipstick,24.57,5,17,417.69,3.8,3,Central,UK,Online,Unisex,40-49,Combination
ORD01827,2024-08-25,Revlon,Makeup,Eyeliner,88.13,20,133,11721.29,2.6,19,Central,India,In-Store,Unisex,30-39,Dry
ORD01828,2023-06-29,Nivea,Haircare,Hair Oil,77.89,10,29,2258.81,3.9,6,South,India,Online,Unisex,30-39,Combination
ORD01829,2023-02-02,L'Oreal,Haircare,Hair Oil,38.24,20,43,1644.32,3.8,12,East,UK,In-Store,Male,40-49,Combination
ORD01830,2023-04-25,Maybelline,Makeup,Foundation,86.94,0,65,5651.1,3.6,11,South,USA,In-Store,Male,50+,Sensitive
ORD01831,2023-03-28,Himalaya,Fragrance,Body Mist,23.14,25,27,624.78,3.5,2,West,UAE,Online,Female,30-39,Dry
ORD01832,2023-07-16,L'Oreal,Fragrance,Perfume,95.26,20,33,3143.58,4.0,9,South,India,In-Store,Male,13-19,Sensitive
ORD01833,2024-02-01,Himalaya,Skincare,Moisturizer,41.75,5,39,1628.25,4.5,9,North,UK,In-Store,Unisex,20-29,Oily
ORD01834,2023-11-29,Nykaa,Fragrance,Body Mist,75.83,0,56,4246.48,3.5,12,East,Germany,Online,Male,20-29,Combination
ORD01835,2024-06-11,Maybelline,Skincare,Moisturizer,87.84,0,53,4655.52,5.0,13,West,UAE,In-Store,Unisex,30-39,Sensitive
ORD01836,2023-06-26,Revlon,Skincare,Serum,25.67,10,67,1719.89,2.8,17,East,UK,In-Store,Male,30-39,Normal
ORD01837,2024-07-01,Nykaa,Skincare,Face Mask,58.43,15,56,3272.08,4.9,7,North,UAE,Online,Male,50+,Oily
ORD01838,2024-10-21,Nykaa,Skincare,Face Wash,100.28,0,68,6819.04,3.1,11,South,Germany,In-Store,Unisex,50+,Combination
ORD01839,2024-08-04,Himalaya,Bath & Body,Soap,40.23,20,59,2373.57,4.4,3,Central,Germany,Online,Unisex,50+,Oily
ORD01840,2024-08-15,The Body Shop,Haircare,Hair Oil,71.78,0,44,3158.32,4.7,9,West,India,In-Store,Male,20-29,Combination
ORD01841,2023-04-02,L'Oreal,Fragrance,Perfume,113.25,20,109,12344.25,4.0,16,East,USA,In-Store,Female,20-29,Sensitive
ORD01842,2023-06-16,The Body Shop,Makeup,Blush,39.29,5,30,1178.7,3.3,8,South,Germany,Online,Female,13-19,Sensitive
ORD01843,2023-06-10,Sugar Cosmetics,Fragrance,Perfume,13.37,5,204,2727.48,3.8,28,South,Germany,Online,Unisex,50+,Sensitive
ORD01844,2023-05-05,MAC,Makeup,Foundation,53.36,0,15,800.4,3.5,3,North,India,Online,Female,20-29,Oily
ORD01845,2024-01-31,Nivea,Skincare,Moisturizer,19.81,25,44,871.64,3.9,12,West,UAE,Online,Female,13-19,Sensitive
ORD01846,2023-05-05,Sugar Cosmetics,Bath & Body,Soap,105.27,0,176,18527.52,4.5,48,Central,India,In-Store,Female,30-39,Normal
ORD01847,2023-08-29,L'Oreal,Skincare,Face Wash,30.58,10,21,642.18,4.1,3,East,USA,Online,Unisex,50+,Oily
ORD01848,2024-07-17,Sugar Cosmetics,Fragrance,Deodorant,58.91,0,42,2474.22,3.5,7,South,UK,In-Store,Male,50+,Combination
ORD01849,2023-07-23,L'Oreal,Skincare,Moisturizer,32.63,0,77,2512.51,3.7,8,West,UAE,Online,Female,30-39,Combination
ORD01850,2024-03-24,Sugar Cosmetics,Haircare,Hair Mask,60.49,0,11,665.39,4.4,0,East,India,Online,Male,40-49,Normal
ORD01851,2023-03-17,Maybelline,Fragrance,Deodorant,84.2,0,146,12293.2,3.6,22,West,UK,In-Store,Female,13-19,Dry
ORD01852,2024-07-08,The Body Shop,Haircare,Shampoo,44.01,15,87,3828.87,4.1,7,North,UAE,In-Store,Unisex,40-49,Oily
ORD01853,2024-07-29,Revlon,Bath & Body,Body Lotion,85.46,5,19,1623.74,3.7,5,West,UAE,Online,Male,50+,Dry
ORD01854,2024-08-01,Himalaya,Fragrance,Body Mist,63.96,20,152,9721.92,4.4,38,South,UAE,In-Store,Female,50+,Dry
ORD01855,2024-07-22,Nivea,Bath & Body,Soap,53.95,0,24,1294.8,3.9,6,West,Germany,In-Store,Unisex,13-19,Combination
ORD01856,2024-03-15,Himalaya,Skincare,Face Wash,106.87,0,33,3526.71,4.7,6,East,UAE,Online,Unisex,40-49,Normal
ORD01857,2023-05-10,Nykaa,Skincare,Face Mask,45.71,0,50,2285.5,4.6,14,North,USA,In-Store,Unisex,30-39,Normal
ORD01858,2023-01-16,Sugar Cosmetics,Bath & Body,Body Wash,60.74,10,52,3158.48,3.2,12,North,Germany,Online,Unisex,30-39,Dry
ORD01859,2023-12-10,Revlon,Skincare,Serum,95.26,15,20,1905.2,4.5,5,North,UAE,In-Store,Male,30-39,Oily
ORD01860,2024-01-30,Lakme,Makeup,Eyeliner,25.72,0,54,1388.88,4.6,10,North,India,Online,Male,13-19,Sensitive
ORD01861,2024-03-22,MAC,Bath & Body,Soap,8.99,10,51,458.49,5.0,8,South,USA,Online,Unisex,40-49,Combination
ORD01862,2023-02-24,The Body Shop,Bath & Body,Body Lotion,60.54,10,31,1876.74,3.5,3,East,UK,Online,Female,50+,Combination
ORD01863,2023-02-16,The Body Shop,Haircare,Hair Oil,116.84,15,33,3855.72,3.6,6,West,Germany,Online,Female,50+,Dry
ORD01864,2023-01-01,The Body Shop,Makeup,Mascara,21.01,0,78,1638.78,4.4,9,North,India,In-Store,Female,30-39,Normal
ORD01865,2023-06-25,The Body Shop,Haircare,Shampoo,112.74,5,74,8342.76,4.5,11,South,UK,In-Store,Female,50+,Dry
ORD01866,2023-01-06,Lakme,Bath & Body,Hand Cream,68.44,0,41,2806.04,3.2,5,North,UAE,Online,Female,30-39,Normal
ORD01867,2024-03-05,MAC,Makeup,Lipstick,94.37,0,33,3114.21,4.5,2,West,Germany,In-Store,Female,40-49,Oily
ORD01868,2024-10-18,Nivea,Skincare,Face Wash,101.01,0,35,3535.35,5.0,4,North,India,In-Store,Female,50+,Dry
ORD01869,2023-11-19,Maybelline,Fragrance,Perfume,36.6,0,52,1903.2,4.4,15,West,India,Online,Unisex,30-39,Dry
ORD01870,2023-05-20,Himalaya,Fragrance,Perfume,34.2,5,68,2325.6,5.0,11,North,India,In-Store,Female,40-49,Sensitive
ORD01871,2024-05-10,L'Oreal,Haircare,Shampoo,119.27,10,21,2504.67,3.0,2,North,Germany,In-Store,Unisex,30-39,Combination
ORD01872,2024-06-18,Himalaya,Makeup,Foundation,5.37,25,40,214.8,5.0,11,West,Germany,Online,Male,30-39,Dry
ORD01873,2024-04-28,Lakme,Bath & Body,Hand Cream,109.64,0,81,8880.84,3.3,11,West,India,Online,Male,20-29,Combination
ORD01874,2023-03-14,Nykaa,Bath & Body,Body Lotion,96.42,0,6,578.52,4.7,1,East,UK,Online,Female,30-39,Sensitive
ORD01875,2023-07-07,Nykaa,Bath & Body,Soap,18.47,0,59,1089.73,2.9,3,West,UK,Online,Unisex,30-39,Normal
ORD01876,2023-12-12,Nykaa,Haircare,Hair Mask,60.01,0,31,1860.31,4.5,7,West,Germany,Online,Male,30-39,Sensitive
ORD01877,2024-04-03,Sugar Cosmetics,Fragrance,Perfume,31.64,5,18,569.52,4.1,2,Central,Germany,Online,Unisex,30-39,Combination
ORD01878,2023-11-07,Nivea,Bath & Body,Body Wash,31.84,0,76,2419.84,3.7,15,East,USA,In-Store,Unisex,30-39,Normal
ORD01879,2023-12-05,L'Oreal,Makeup,Blush,22.49,15,36,809.64,3.0,2,North,UAE,In-Store,Male,13-19,Normal
ORD01880,2023-12-10,Himalaya,Haircare,Hair Serum,7.36,15,84,618.24,3.5,20,North,UK,In-Store,Female,20-29,Sensitive
ORD01881,2023-02-04,Himalaya,Makeup,Lipstick,53.51,15,108,5779.08,5.0,12,East,India,Online,Male,30-39,Oily
ORD01882,2023-04-13,Nykaa,Bath & Body,Body Lotion,17.23,0,54,930.42,3.6,11,North,UAE,In-Store,Female,50+,Oily
ORD01883,2024-03-31,Lakme,Makeup,Mascara,60.81,20,6,364.86,5.0,1,North,USA,Online,Unisex,13-19,Normal
ORD01884,2023-11-19,Nykaa,Bath & Body,Hand Cream,65.5,10,62,4061.0,3.9,9,North,USA,Online,Female,20-29,Dry
ORD01885,2024-01-01,Himalaya,Fragrance,Deodorant,92.42,0,101,9334.42,4.1,15,North,USA,In-Store,Unisex,13-19,Oily
ORD01886,2023-08-08,Revlon,Haircare,Shampoo,41.68,0,30,1250.4,3.5,2,East,Germany,In-Store,Male,50+,Combination
ORD01887,2023-02-14,Lakme,Skincare,Serum,74.66,25,244,18217.04,4.2,37,North,UAE,Online,Female,40-49,Sensitive
ORD01888,2024-08-27,Revlon,Bath & Body,Body Lotion,114.51,15,57,6527.07,3.5,9,North,USA,Online,Female,13-19,Normal
ORD01889,2023-11-08,Nykaa,Haircare,Hair Mask,50.02,0,33,1650.66,4.9,5,South,Germany,Online,Female,30-39,Combination
ORD01890,2024-03-14,Nykaa,Makeup,Lipstick,15.26,0,72,1098.72,3.9,4,Central,Germany,In-Store,Female,13-19,Sensitive
ORD01891,2023-08-15,Maybelline,Haircare,Hair Mask,85.5,15,41,3505.5,4.4,8,Central,Germany,Online,Unisex,30-39,Combination
ORD01892,2023-12-15,Himalaya,Makeup,Mascara,76.71,0,45,3451.95,3.4,12,North,UK,In-Store,Female,13-19,Oily
ORD01893,2024-08-14,Himalaya,Fragrance,Deodorant,108.41,0,38,4119.58,4.7,6,North,UAE,In-Store,Unisex,13-19,Oily
ORD01894,2024-05-03,The Body Shop,Bath & Body,Soap,67.8,10,5,339.0,4.2,1,North,USA,In-Store,Unisex,30-39,Dry
ORD01895,2023-10-23,Himalaya,Makeup,Foundation,96.91,10,66,6396.06,3.7,10,Central,UK,Online,Female,13-19,Normal
ORD01896,2023-06-10,Sugar Cosmetics,Fragrance,Deodorant,32.72,15,68,2224.96,4.5,13,East,India,Online,Female,30-39,Oily
ORD01897,2024-01-24,Nykaa,Skincare,Serum,13.65,15,13,177.45,3.9,2,East,USA,In-Store,Female,30-39,Oily
ORD01898,2023-07-08,Lakme,Fragrance,Body Mist,109.62,0,14,1534.68,3.7,3,South,Germany,Online,Female,20-29,Combination
ORD01899,2023-01-16,Maybelline,Haircare,Shampoo,90.55,0,54,4889.7,4.7,4,Central,India,In-Store,Unisex,13-19,Combination
ORD01900,2024-07-23,Nivea,Makeup,Lipstick,43.75,20,60,2625.0,2.5,16,Central,UK,Online,Female,20-29,Oily
ORD01901,2024-03-30,Sugar Cosmetics,Skincare,Serum,18.74,5,34,637.16,3.4,6,South,Germany,Online,Male,30-39,Normal
ORD01902,2024-07-10,Nivea,Haircare,Hair Mask,108.62,25,54,5865.48,4.2,9,East,Germany,Online,Female,20-29,Sensitive
ORD01903,2023-06-21,Lakme,Bath & Body,Soap,27.37,20,239,6541.43,4.7,25,North,USA,Online,Male,20-29,Oily
ORD01904,2023-12-29,Revlon,Makeup,Eyeliner,46.09,0,66,3041.94,3.9,15,North,UK,In-Store,Male,13-19,Sensitive
ORD01905,2023-04-28,The Body Shop,Makeup,Lipstick,90.84,0,71,6449.64,3.0,11,East,USA,Online,Unisex,50+,Oily
ORD01906,2023-06-22,Sugar Cosmetics,Makeup,Foundation,113.58,0,59,6701.22,4.7,16,Central,USA,Online,Male,50+,Oily
ORD01907,2024-01-10,L'Oreal,Bath & Body,Soap,53.56,0,3,160.68,5.0,0,West,India,Online,Unisex,40-49,Dry
ORD01908,2024-07-17,Revlon,Bath & Body,Hand Cream,8.61,0,44,378.84,4.6,3,Central,UK,In-Store,Unisex,40-49,Dry
ORD01909,2024-06-13,Nivea,Skincare,Serum,3.4,0,88,299.2,3.4,24,North,UK,Online,Male,50+,Sensitive
ORD01910,2024-01-20,Nivea,Makeup,Lipstick,28.16,0,31,872.96,3.7,7,Central,Germany,In-Store,Female,50+,Combination
ORD01911,2024-11-04,L'Oreal,Haircare,Hair Oil,105.38,0,16,1686.08,4.3,2,Central,USA,Online,Unisex,40-49,Dry
ORD01912,2024-07-18,MAC,Skincare,Moisturizer,114.66,5,89,10204.74,3.5,11,Central,UK,Online,Unisex,20-29,Dry
ORD01913,2023-04-01,Lakme,Makeup,Lipstick,56.34,10,88,4957.92,3.4,25,East,UAE,In-Store,Unisex,20-29,Dry
ORD01914,2024-03-07,Maybelline,Bath & Body,Body Lotion,25.58,15,56,1432.48,4.1,9,Central,Germany,Online,Unisex,13-19,Dry
ORD01915,2024-10-11,L'Oreal,Skincare,Sunscreen,88.11,5,17,1497.87,3.7,1,North,UK,Online,Female,20-29,Dry
ORD01916,2023-05-11,Revlon,Fragrance,Deodorant,117.9,0,57,6720.3,3.5,10,South,UK,Online,Female,20-29,Sensitive
ORD01917,2023-02-18,Revlon,Skincare,Serum,80.48,20,55,4426.4,3.4,15,East,UAE,Online,Female,13-19,Combination
ORD01918,2024-04-12,The Body Shop,Bath & Body,Body Wash,92.16,25,22,2027.52,3.6,2,East,UAE,Online,Unisex,50+,Dry
ORD01919,2024-10-29,L'Oreal,Makeup,Lipstick,82.42,0,52,4285.84,3.1,11,Central,India,In-Store,Unisex,13-19,Normal
ORD01920,2023-02-11,Himalaya,Haircare,Hair Serum,49.17,0,26,1278.42,2.7,5,Central,Germany,Online,Female,13-19,Combination
ORD01921,2023-03-10,Lakme,Makeup,Blush,45.61,20,68,3101.48,4.4,9,West,USA,Online,Unisex,13-19,Dry
ORD01922,2023-01-15,The Body Shop,Skincare,Serum,27.56,0,47,1295.32,4.9,4,East,UAE,In-Store,Male,40-49,Normal
ORD01923,2024-02-08,Nykaa,Skincare,Serum,22.35,0,27,603.45,4.4,4,North,Germany,In-Store,Male,30-39,Oily
ORD01924,2023-09-18,Lakme,Haircare,Hair Mask,70.81,10,38,2690.78,4.0,7,North,UAE,In-Store,Male,20-29,Combination
ORD01925,2024-08-04,Nykaa,Bath & Body,Body Wash,68.26,20,21,1433.46,4.3,2,East,India,In-Store,Unisex,50+,Normal
ORD01926,2023-05-13,Nykaa,Makeup,Eyeliner,90.81,0,116,10533.96,3.4,17,West,USA,In-Store,Female,13-19,Combination
ORD01927,2024-02-25,Nykaa,Makeup,Mascara,85.49,0,81,6924.69,3.6,15,East,Germany,In-Store,Male,20-29,Oily
ORD01928,2024-05-19,Nivea,Bath & Body,Body Lotion,44.37,0,223,9894.51,3.7,50,Central,UAE,Online,Unisex,20-29,Combination
ORD01929,2024-11-30,Himalaya,Skincare,Face Mask,53.74,20,30,1612.2,3.6,3,East,USA,Online,Unisex,30-39,Dry
ORD01930,2023-07-11,The Body Shop,Makeup,Mascara,90.62,15,30,2718.6,4.4,5,North,UK,Online,Female,20-29,Combination
